"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"05/03/2023","AQS","540250003","1","0.031","ppm","29","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/04/2023","AQS","540250003","1","0.04","ppm","37","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/05/2023","AQS","540250003","1","0.048","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/06/2023","AQS","540250003","1","0.052","ppm","48","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/07/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/08/2023","AQS","540250003","1","0.055","ppm","51","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/10/2023","AQS","540250003","1","0.049","ppm","45","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/11/2023","AQS","540250003","1","0.055","ppm","51","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/12/2023","AQS","540250003","1","0.042","ppm","39","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/13/2023","AQS","540250003","1","0.031","ppm","29","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/14/2023","AQS","540250003","1","0.048","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/15/2023","AQS","540250003","1","0.031","ppm","29","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/16/2023","AQS","540250003","1","0.038","ppm","35","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/17/2023","AQS","540250003","1","0.043","ppm","40","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/18/2023","AQS","540250003","1","0.048","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/19/2023","AQS","540250003","1","0.046","ppm","43","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/20/2023","AQS","540250003","1","0.04","ppm","37","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/21/2023","AQS","540250003","1","0.043","ppm","40","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/22/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/23/2023","AQS","540250003","1","0.046","ppm","43","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/24/2023","AQS","540250003","1","0.05","ppm","46","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/25/2023","AQS","540250003","1","0.049","ppm","45","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/26/2023","AQS","540250003","1","0.05","ppm","46","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/27/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/28/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/29/2023","AQS","540250003","1","0.027","ppm","25","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/30/2023","AQS","540250003","1","0.039","ppm","36","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"05/31/2023","AQS","540250003","1","0.037","ppm","34","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/01/2023","AQS","540250003","1","0.052","ppm","48","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/02/2023","AQS","540250003","1","0.061","ppm","71","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/03/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/04/2023","AQS","540250003","1","0.034","ppm","31","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/05/2023","AQS","540250003","1","0.042","ppm","39","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/06/2023","AQS","540250003","1","0.053","ppm","49","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/07/2023","AQS","540250003","1","0.052","ppm","48","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/08/2023","AQS","540250003","1","0.05","ppm","46","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/09/2023","AQS","540250003","1","0.054","ppm","50","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/10/2023","AQS","540250003","1","0.066","ppm","87","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/11/2023","AQS","540250003","1","0.055","ppm","51","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/12/2023","AQS","540250003","1","0.042","ppm","39","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/13/2023","AQS","540250003","1","0.048","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/14/2023","AQS","540250003","1","0.04","ppm","37","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/15/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/16/2023","AQS","540250003","1","0.055","ppm","51","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/17/2023","AQS","540250003","1","0.043","ppm","40","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/18/2023","AQS","540250003","1","0.047","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/19/2023","AQS","540250003","1","0.044","ppm","41","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/20/2023","AQS","540250003","1","0.048","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/21/2023","AQS","540250003","1","0.041","ppm","38","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/22/2023","AQS","540250003","1","0.022","ppm","20","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/23/2023","AQS","540250003","1","0.031","ppm","29","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/24/2023","AQS","540250003","1","0.04","ppm","37","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/25/2023","AQS","540250003","1","0.053","ppm","49","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/26/2023","AQS","540250003","1","0.049","ppm","45","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/27/2023","AQS","540250003","1","0.043","ppm","40","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/29/2023","AQS","540250003","1","0.047","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"06/30/2023","AQS","540250003","1","0.041","ppm","38","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/01/2023","AQS","540250003","1","0.037","ppm","34","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/02/2023","AQS","540250003","1","0.032","ppm","30","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/03/2023","AQS","540250003","1","0.035","ppm","32","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/04/2023","AQS","540250003","1","0.041","ppm","38","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/05/2023","AQS","540250003","1","0.034","ppm","31","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/06/2023","AQS","540250003","1","0.037","ppm","34","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/07/2023","AQS","540250003","1","0.044","ppm","41","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/08/2023","AQS","540250003","1","0.043","ppm","40","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/09/2023","AQS","540250003","1","0.035","ppm","32","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/10/2023","AQS","540250003","1","0.044","ppm","41","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/11/2023","AQS","540250003","1","0.054","ppm","50","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/12/2023","AQS","540250003","1","0.044","ppm","41","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/13/2023","AQS","540250003","1","0.033","ppm","31","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/14/2023","AQS","540250003","1","0.039","ppm","36","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/15/2023","AQS","540250003","1","0.031","ppm","29","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/16/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/17/2023","AQS","540250003","1","0.044","ppm","41","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/18/2023","AQS","540250003","1","0.056","ppm","54","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/19/2023","AQS","540250003","1","0.037","ppm","34","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/20/2023","AQS","540250003","1","0.036","ppm","33","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/21/2023","AQS","540250003","1","0.048","ppm","44","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
"07/22/2023","AQS","540250003","1","0.045","ppm","42","SAM BLACK CHURCH - DOH GARAGE - GREENBRIER COUNTY","17","100.0000","44201","Ozone","160","","","54","West Virginia","025","Greenbrier","37.9085330009149","-80.632633"
